dataset,epoch,loss,F1,recall,precision,accuracy,confusion_matrix,roc_auc,pr_auc,0vr_roc_auc,0vr_pr_auc,1vr_roc_auc,1vr_pr_auc,2vr_roc_auc,2vr_pr_auc,time
train,42,0.610905681337629,0.7596131253121193,0.7556631776284956,0.7652453489213357,0.7556631776284956,"[[2881  327  175]
 [ 130 1011  454]
 [ 169  309  945]]",0.9080781690850009,0.8103528257696965,0.9485473600411523,0.951447354288836,0.8888347507099928,0.7567020341997208,0.8868523965038579,0.7229090888205324,0 days 00:00:01.522061
val,42,0.9431389451026917,0.6585468781144427,0.6523158539073658,0.6689168575516778,0.6523158539073658,"[[1955  438  144]
 [ 229  560  482]
 [ 113  298  682]]",0.805673019137258,0.6302299587381368,0.8795443343757732,0.8948636264625469,0.7494935767806091,0.40578246702661086,0.7879811462553915,0.5900437827252528,0 days 00:00:00.881799
train,43,0.5779300246919904,0.7761307518294973,0.7744102483986877,0.7826669507331978,0.7744102483986877,"[[2993  181  209]
 [ 120  959  516]
 [ 194  224 1005]]",0.9189408224066242,0.8281165198949209,0.9578338423493917,0.9597190391165498,0.9081661246326106,0.7927927264352276,0.8908225002378704,0.7318377941329854,0 days 00:00:01.527768
val,43,0.9734860062599182,0.6625591699647569,0.6521118139155274,0.6802747833592088,0.6521118139155274,"[[1881  531  125]
 [ 200  692  379]
 [ 116  354  623]]",0.8018867352792913,0.6384933241650691,0.8625583329498382,0.8770661033517759,0.7529070838562291,0.42860731877233027,0.7901947890318066,0.6098065503711013,0 days 00:00:00.875778
train,44,0.5639697824205671,0.7891592767849315,0.7878456491173255,0.7912780767243781,0.7878456491173255,"[[3002  241  140]
 [ 110 1056  429]
 [ 203  235  985]]",0.924084290635439,0.8357714417671237,0.9595490413514578,0.9618450377178515,0.9112315196391136,0.8014230316696845,0.9014723109157452,0.7440462559138351,0 days 00:00:01.524940
val,44,1.005450677871704,0.6674650604692464,0.6653744133850235,0.6845213552710219,0.6653744133850235,"[[2008  488   41]
 [ 274  776  221]
 [ 180  436  477]]",0.8038916128422904,0.6373988484566105,0.8654270435457097,0.8680082660553714,0.766566097279208,0.45839100239345687,0.7796816977019537,0.5857972769210034,0 days 00:00:00.862075
train,45,0.5525053909846714,0.7843687896007021,0.784096234963287,0.7890132057796834,0.784096234963287,"[[3047  160  176]
 [ 131  967  497]
 [ 201  217 1005]]",0.9264173475108608,0.840208254148265,0.9624355551585551,0.9650195412006618,0.9139437771750828,0.8054605744336347,0.9028727101989442,0.7501446468104984,0 days 00:00:01.502248
val,45,1.0126162767410278,0.6539036127462166,0.6394613344215466,0.6852461000823539,0.6394613344215466,"[[1785  560  192]
 [ 105  654  512]
 [ 113  285  695]]",0.8038705160774123,0.6536018865894518,0.8616827968069192,0.8568976562507777,0.7777463137201353,0.4953108396047026,0.7721824377051827,0.6085971639128752,0 days 00:00:00.827917
train,46,0.5534021002905709,0.7842057993742133,0.7814403999375098,0.7878109959733495,0.7814403999375098,"[[2965  273  145]
 [  94 1088  413]
 [ 176  298  949]]",0.9258080161418594,0.837161157691317,0.9626230203761176,0.9654954745177223,0.9102606851153925,0.7989024458047479,0.9045403429340679,0.747085552751481,0 days 00:00:01.528791
val,46,1.057524561882019,0.6739656676837482,0.6790450928381963,0.6886350347034074,0.6790450928381963,"[[2129  386   22]
 [ 323  761  187]
 [ 214  441  438]]",0.8041278344296962,0.6325504391373916,0.8732820250145561,0.866030311078337,0.7773049138116015,0.45947145799821976,0.7617965644629306,0.5721495483356183,0 days 00:00:00.888051
train,47,0.5571037701198033,0.7819890871322591,0.7828464302452742,0.7821066300108497,0.7828464302452742,"[[3040  198  145]
 [ 169 1018  408]
 [ 229  241  953]]",0.9248113836981536,0.8367914309210264,0.9598929234720751,0.9636826949603212,0.9104434503892078,0.8008683661222109,0.9040977772331782,0.7458232316805473,0 days 00:00:01.504084
val,47,1.0386189460754394,0.6655387183819299,0.6510916139563354,0.6965994320224141,0.6510916139563354,"[[1820  553  164]
 [  70  669  532]
 [ 122  269  702]]",0.805666210443416,0.6471976215995401,0.8636748041006639,0.8533727175233763,0.7827779258864302,0.5091719880167564,0.7705459013431539,0.5790481592584874,0 days 00:00:00.870395
train,48,0.5378491027014596,0.7926259441906405,0.7908139353226058,0.7955288848165601,0.7908139353226058,"[[3014  225  144]
 [ 100 1055  440]
 [ 176  254  993]]",0.9307530317548323,0.8464477474270624,0.9647769114938902,0.9680725155105077,0.9156425419114298,0.8080235753832131,0.9118396418591768,0.7632471513874663,0 days 00:00:01.531775
val,48,1.123212957382202,0.6730864073201613,0.6661905733523771,0.6866207075576486,0.6661905733523771,"[[1941  503   93]
 [ 216  751  304]
 [ 155  365  573]]",0.787607614730848,0.6204229335691417,0.8521746176886646,0.8363668461733951,0.7674519315174491,0.4250523619148086,0.74319629498643,0.5998495926192215,0 days 00:00:00.828983
train,49,0.5353989260537284,0.7995367582367912,0.7989376659896891,0.8002193047682252,0.7989376659896891,"[[3045  212  126]
 [ 112 1107  376]
 [ 195  266  962]]",0.9329025700295203,0.8501079230348673,0.96492098742651,0.9680025830976745,0.920144490233603,0.8166986515574669,0.9136422324284477,0.7656225344494606,0 days 00:00:01.528714
val,49,1.1761028051376343,0.6334833510797543,0.6208936951642522,0.6643068286087485,0.6208936951642522,"[[1757  543  237]
 [ 144  555  572]
 [ 113  249  731]]",0.7783357379903076,0.6063228637193446,0.8448665336772118,0.8351728968483949,0.7428416920799439,0.40619544552632947,0.7472989882137668,0.5776002487833097,0 days 00:00:00.832161
train,50,0.5206455928938729,0.7962363834886517,0.7944071238868927,0.8007249246219218,0.7944071238868927,"[[3010  207  166]
 [ 112 1032  451]
 [ 157  223 1043]]",0.9323647690445855,0.8491013799840913,0.9643240174677623,0.9673930449714448,0.9182439140207448,0.8144199233927957,0.9145263756452496,0.7654911715880331,0 days 00:00:01.532539
val,50,1.1193005800247193,0.6813394062874547,0.6714956131401755,0.7022772365151916,0.6714956131401755,"[[1894  531  112]
 [ 134  805  332]
 [ 143  358  592]]",0.7929040957255734,0.6234796185886878,0.8552078977328433,0.8300954437484217,0.7864057931435088,0.4423919894808716,0.7370985963003683,0.59795142253677,0 days 00:00:00.822640
train,51,0.5232188105583191,0.806935802240968,0.8056553663490079,0.8120155501796626,0.8056553663490079,"[[3046  189  148]
 [ 111 1024  460]
 [ 136  200 1087]]",0.9355612578141596,0.8549914061988465,0.9662621374913393,0.9694838761806698,0.9210146146992332,0.8197494952498112,0.9194070212519061,0.7757408471660586,0 days 00:00:01.516165
val,51,1.1709026098251343,0.6701831245582475,0.6619057335237707,0.6869144799261984,0.6619057335237707,"[[1905  489  143]
 [ 197  774  300]
 [ 136  392  565]]",0.7812209739858771,0.6119070727474084,0.8538315669212408,0.8295877792997981,0.7512552750160932,0.41208245305318375,0.7385760800202972,0.5940509858892434,0 days 00:00:00.820841
train,52,0.5188262632914952,0.8120191212626973,0.8090923293235432,0.8161990152123351,0.8090923293235432,"[[3009  230  144]
 [  96 1165  334]
 [ 102  316 1005]]",0.9355560305670244,0.8563489410375968,0.9660623802754466,0.9698177835179987,0.9206899160793002,0.817683214884961,0.9199157953463265,0.7815458247098308,0 days 00:00:01.561089
val,52,1.1119661569595336,0.6693092817996678,0.6555804937767803,0.6970270753371184,0.6555804937767803,"[[1838  526  173]
 [  86  716  469]
 [ 125  309  659]]",0.7958504653559647,0.6251998014438938,0.8646295403326871,0.841376555980888,0.7840874953670892,0.4365757230798183,0.738834360368118,0.5976471252709751,0 days 00:00:00.920535
train,53,0.516672534602029,0.8070771968098942,0.8042493360412436,0.8127728116154836,0.8042493360412436,"[[2997  222  164]
 [ 104 1068  423]
 [ 104  236 1083]]",0.9347558008083051,0.8543035197915323,0.9661632138394385,0.9702118386273572,0.9168128397496857,0.8128451378748962,0.9212913488357911,0.7798535828723434,0 days 00:00:01.526994
val,53,1.174170160293579,0.6714647675683978,0.6665986533360538,0.688176878592688,0.6665986533360538,"[[1980  489   68]
 [ 187  800  284]
 [ 171  435  487]]",0.7848322279341907,0.6058487921940076,0.8527948794391234,0.824598134639627,0.7736441014103556,0.42450356966204994,0.7280577029530935,0.5684446722803457,0 days 00:00:00.925059
train,54,0.5229925726141248,0.8071950179788829,0.8054991407592563,0.8101803235305214,0.8054991407592563,"[[3045  192  146]
 [ 116 1074  405]
 [ 125  261 1037]]",0.9342791036481156,0.8522077021356385,0.9667974515700163,0.9706040820975039,0.9173268263155905,0.812942424608654,0.9187130330587403,0.7730765997007574,0 days 00:00:01.531241
val,54,1.0644872665405274,0.7009169648107338,0.6904713323811467,0.7209458441331231,0.6904713323811467,"[[1927  466  144]
 [  79  779  413]
 [ 134  281  678]]",0.815431134895172,0.6567274377313567,0.8775938446024221,0.8426950972661815,0.8161093085204378,0.5136032943152168,0.7525902515626561,0.6138839216126718,0 days 00:00:00.841365
train,55,0.5352791718074253,0.8030989361225573,0.8008123730667083,0.8061529816785101,0.8008123730667083,"[[3012  216  155]
 [ 117 1110  368]
 [ 124  295 1004]]",0.9306394774647749,0.848546971840965,0.961982710104532,0.9629159995536806,0.9150941156365411,0.8131134759184029,0.9148416066532518,0.7696114400508116,0 days 00:00:01.581715
val,55,1.2316522359848023,0.6189010242093221,0.6055906957763721,0.6584037880878721,0.6055906957763721,"[[1695  562  280]
 [ 143  507  621]
 [  89  238  766]]",0.7699409266954018,0.5982792098191231,0.8414092413665233,0.8567359189421336,0.7020332789304965,0.3668336725594824,0.7663802597891856,0.5712680379557532,0 days 00:00:00.866983
train,56,0.5628665259906224,0.7925419990438712,0.7908139353226058,0.7984537663907456,0.7908139353226058,"[[3011  183  189]
 [ 137  990  468]
 [ 125  237 1061]]",0.9244846250184756,0.8348844139409901,0.9611345622197449,0.9646687804214714,0.9054945685708956,0.7885985086863908,0.9068247442647861,0.7513859527151081,0 days 00:00:01.520903
val,56,1.2701666831970215,0.638322710246087,0.623342175066313,0.6778054833959272,0.623342175066313,"[[1665  584  288]
 [ 146  676  449]
 [  81  298  714]]",0.7731663864197461,0.6138440435354516,0.8371637831164751,0.8162795686045491,0.7161021559562437,0.40509931994717674,0.7662332201865193,0.6201532420546292,0 days 00:00:00.839254
train,57,0.5463333896228245,0.791122614387858,0.7865958443993126,0.7986873031242444,0.7865958443993126,"[[2919  233  231]
 [ 111 1093  391]
 [  99  301 1023]]",0.9245420771278966,0.8376519873639703,0.959558835772438,0.9638899845946423,0.9096107660617541,0.8002385886807649,0.9044566295494977,0.7488273888165037,0 days 00:00:01.518162
val,57,1.174609160423279,0.6890663086391755,0.6878188124872475,0.7049930352340278,0.6878188124872475,"[[2035  414   88]
 [ 230  851  190]
 [ 160  448  485]]",0.7829803928245967,0.6135014562415321,0.8549921400164202,0.7975752196272915,0.7537168408207676,0.4589227393870073,0.7402321976366026,0.5840064097102975,0 days 00:00:00.830914
train,58,0.5397399067878723,0.7992180988917575,0.7978440868614279,0.8025924415112389,0.7978440868614279,"[[3032  183  168]
 [ 132 1041  422]
 [ 142  247 1034]]",0.9297876608417415,0.8457120876287321,0.962857156009651,0.9661681583200545,0.9139346454340642,0.8028849038879501,0.9125711810815093,0.7680832006781918,0 days 00:00:01.561118
val,58,1.2294944763183593,0.673713377493526,0.6668026933278922,0.6844769125529823,0.6668026933278922,"[[1950  456  131]
 [ 207  713  351]
 [ 149  339  605]]",0.7743391778123515,0.6060783312354735,0.8333126579416513,0.8093757601286704,0.7340767665207978,0.4032597819579305,0.7556281089746053,0.6055994516198195,0 days 00:00:00.830654
train,59,0.5307514539786747,0.8012092370882827,0.7976878612716763,0.8065036506023054,0.7976878612716763,"[[2965  245  173]
 [ 106 1158  331]
 [ 103  337  983]]",0.9324356482168121,0.8528001466530898,0.9650906267978885,0.9682626730860802,0.9168091870532786,0.8116567252594652,0.9154071307992694,0.7784810416137238,0 days 00:00:01.537812
val,59,1.3122076511383056,0.6325612766881856,0.6178330952866762,0.6648913840005969,0.6178330952866762,"[[1715  663  159]
 [ 147  615  509]
 [ 118  277  698]]",0.7726331711355474,0.6311263973208678,0.828221676214029,0.8271927208448708,0.7218322268533268,0.46274311599256934,0.7678456103392868,0.6034433551251633,0 days 00:00:00.836517
train,60,0.5219850710460118,0.8084904779934666,0.806436494297766,0.8148669137365605,0.806436494297766,"[[3009  215  159]
 [ 110 1035  450]
 [ 111  194 1118]]",0.9348278376968899,0.8541066780841494,0.9657788807601724,0.9697170885829149,0.9152233949986758,0.8071598811384811,0.9234812373318215,0.7854430645310518,0 days 00:00:01.541575
val,60,1.3341074943542481,0.6447148864789857,0.6310956947561722,0.6720825752566503,0.6310956947561722,"[[1766  608  163]
 [ 161  699  411]
 [ 125  340  628]]",0.7616836823277776,0.5885242676254455,0.8191541830652536,0.7588559474625963,0.7155141284817275,0.41672838134129725,0.750382735436352,0.589988474072443,0 days 00:00:00.847397
train,61,0.5034665976251874,0.8127754440102808,0.8094047805030464,0.8178206299462321,0.8094047805030464,"[[2990  251  142]
 [  97 1153  345]
 [  90  295 1038]]",0.9389664770279088,0.8643869908446109,0.9696635929814746,0.9733171967522612,0.920899946122728,0.8181095315341841,0.9263358919795236,0.8017342442473874,0 days 00:00:01.547556
val,61,1.2733392238616943,0.6504074518247585,0.6415017343399306,0.6645327511221893,0.6415017343399306,"[[1879  545  113]
 [ 204  603  464]
 [ 147  284  662]]",0.7747872880598526,0.6148137736083923,0.8333465889271938,0.8262711337228483,0.7302423418795638,0.41320912529999776,0.7607729333728002,0.6049610618023308,0 days 00:00:00.888602
train,62,0.492010589156832,0.8175178412101931,0.8156538040931105,0.8219133800162928,0.8156538040931105,"[[3043  203  137]
 [  99 1079  417]
 [ 115  209 1099]]",0.940672939021968,0.8670473372165631,0.9694144718838413,0.9727066630926986,0.9224683878693952,0.822296873059686,0.9301359573126677,0.8061384754973049,0 days 00:00:01.563810
val,62,1.2482319116592406,0.6516915528296208,0.6390532544378699,0.6756489276466237,0.6390532544378699,"[[1810  598  129]
 [ 177  704  390]
 [ 123  352  618]]",0.7765196006794209,0.6189414013736496,0.8362298890131635,0.83795775726852,0.7350848445834499,0.4065647931290951,0.7582440684416494,0.6123016537233339,0 days 00:00:00.836736
train,63,0.507449529000691,0.8154092389879062,0.8131541946570848,0.8195820553990336,0.8131541946570848,"[[3044  199  140]
 [ 101 1086  408]
 [  99  249 1075]]",0.9407723909465435,0.8678945083215391,0.9707981787078298,0.9736665390628603,0.9218424722492914,0.8207725091152819,0.9296765218825093,0.8092444767864754,0 days 00:00:01.576605
val,63,1.225990629196167,0.6531400847693919,0.6402774943889002,0.6761748436377992,0.6402774943889002,"[[1838  586  113]
 [ 155  672  444]
 [ 127  338  628]]",0.7825981912559284,0.6157226351363136,0.8441122153548797,0.848755825855116,0.740620820897625,0.4047622724163463,0.7630615375152805,0.5936498071374787,0 days 00:00:00.844119
train,64,0.4866165689059666,0.8203561451032997,0.8173722855803781,0.8248841140264399,0.8173722855803781,"[[3024  235  124]
 [  91 1137  367]
 [  82  270 1071]]",0.9426166104817159,0.8719863817240746,0.9714474998467174,0.9748807736884919,0.9227901512868579,0.8243375767604197,0.9336121803115719,0.8167407947233123,0 days 00:00:01.532670
val,64,1.2371079921722412,0.6649910303528882,0.6527239338910427,0.6870291991623757,0.6527239338910427,"[[1868  551  118]
 [ 140  695  436]
 [ 123  334  636]]",0.7880949451009828,0.629815238893363,0.8443178021124914,0.851923634990988,0.7579715327945069,0.42322251782136194,0.7619955003959498,0.6142995638677391,0 days 00:00:00.836673
train,65,0.48708267722811016,0.8161365434734175,0.8140915481955945,0.8196007959323972,0.8140915481955945,"[[3047  194  142]
 [ 112 1098  385]
 [  98  259 1066]]",0.9424179549139926,0.8722788012240096,0.9711041074471488,0.9742975451869801,0.9234220025386239,0.824643187825223,0.9327277547562048,0.8178956706598259,0 days 00:00:01.527256
val,65,1.2650851726531982,0.6639995593101466,0.6588451336461947,0.6778998091236218,0.6588451336461947,"[[1964  502   71]
 [ 243  748  280]
 [ 168  408  517]]",0.7832126995169494,0.6158329111705051,0.8426587686670441,0.8420898719815131,0.7457572289665845,0.41448471741243265,0.7612221009172195,0.5909241441175698,0 days 00:00:00.917120
train,66,0.4927928405148642,0.8159115204108957,0.8136228714263396,0.8193495368357063,0.8136228714263396,"[[3025  191  167]
 [ 117 1131  347]
 [ 101  270 1052]]",0.9401967531936585,0.8679004339804739,0.9689961521637738,0.9728258022645632,0.9215364284717249,0.8206068243660178,0.930057678945477,0.8102686753108407,0 days 00:00:01.593092
val,66,1.2425512313842773,0.6671744844957386,0.6590491736380331,0.6822766266420837,0.6590491736380331,"[[1925  519   93]
 [ 207  734  330]
 [ 147  375  571]]",0.7771333563342532,0.6115370799049028,0.8391186080525983,0.8324720511029122,0.7330467972768238,0.4083713430510365,0.7592346636733376,0.5937678455607597,0 days 00:00:00.860407
train,67,0.5004883451121194,0.8122169457834619,0.8101859084518044,0.8160098856705656,0.8101859084518044,"[[3041  184  158]
 [ 112 1085  398]
 [ 110  253 1060]]",0.9389574360088399,0.8653511953638248,0.9686922312807558,0.9720649419766149,0.919714646138513,0.8169162997450623,0.928465430607251,0.8070723443697971,0 days 00:00:01.580184
val,67,1.219912624359131,0.6610508606984189,0.6461946541522139,0.6977443048704847,0.6461946541522139,"[[1792  658   87]
 [ 113  810  348]
 [ 110  418  565]]",0.7886876703026221,0.6225186857838799,0.8516792419734461,0.8775228766896656,0.7444178571351163,0.39458166603357053,0.7699659117993035,0.5954515146284037,0 days 00:00:00.843420
train,68,0.4923479046140398,0.82197295693134,0.8195594438369005,0.8255941925262447,0.8195594438369005,"[[3042  230  111]
 [  95 1128  372]
 [  92  255 1076]]",0.9419593201580665,0.8703116874939351,0.9724645525213091,0.9751799935974249,0.9196762928262346,0.8195635136336613,0.9337371151266557,0.8161915552507187,0 days 00:00:01.529566
val,68,1.2653326988220215,0.6711232997537679,0.6641501734339931,0.6846817636871538,0.6641501734339931,"[[1943  483  111]
 [ 223  748  300]
 [ 142  387  564]]",0.7804327686591465,0.6222179558970865,0.8399875580828443,0.849762955200098,0.7352530382141998,0.40773807893024655,0.7660577096803954,0.6091528335609149,0 days 00:00:00.869428
train,69,0.49212043625967844,0.818356312310729,0.8164349320418685,0.8208480260083408,0.8164349320418685,"[[3046  206  131]
 [ 112 1149  334]
 [ 107  285 1031]]",0.9417878885559503,0.8706520354921029,0.9706519969746992,0.9740186922609311,0.9228513991784044,0.8240238695868816,0.9318602695147475,0.8139135446284961,0 days 00:00:01.528030
val,69,1.2797229051589967,0.6602327533565742,0.647826974086921,0.6832021154745102,0.647826974086921,"[[1842  588  107]
 [ 170  707  394]
 [ 117  350  626]]",0.7804684849435836,0.6172444579304418,0.8456339408563747,0.8663961976012622,0.7272281863047902,0.39618114572500185,0.7685433276695857,0.5891560304650613,0 days 00:00:00.880763
test,69,0.8973514914512635,0.6903258680364062,0.6859824525607019,0.6998974025616186,0.6859824525607019,"[[1988  418  131]
 [ 243  594  434]
 [  64  249  780]]",0.8319436540881568,0.6869627892332025,0.8971866961190955,0.8791077964032069,0.7399550905666349,0.5259047939522024,0.8586891755787402,0.6558757773441984,0 days 00:00:00.846386
