ID,monomers,class_distribution,mol_distribution,KLdiv,Tma_wt,Aeg_wt,Mo_wt,Mep_wt,Ni_wt,Phe_wt,Do_wt,Bam_wt,Oct_wt,Olam_wt,Bmam_wt,Tmb_wt,SMILES,prob_class0_model_20,prob_class1_model_20,prob_class2_model_20,prob_class0_model_29,prob_class1_model_29,prob_class2_model_29,prob_class0_model_41,prob_class1_model_41,prob_class2_model_41,prob_class0_model_44,prob_class1_model_44,prob_class2_model_44,prob_class0_model_82,prob_class1_model_82,prob_class2_model_82,mean_class0,mean_class1,mean_class2
500446,"['Tma', 'Mo', 'Ni', 'Phe']","[65, 5, 30]","[0.5199509823137571, 0.05856499667835112, 0.36530667113303406, 0.056177349874857826]",0.250824993170176,65,0,5,0,25,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0011704919,0.24514283,0.75368667,1.7282155e-06,0.15652347,0.84347486,0.0017400646,0.8400375,0.1582224,8.635563e-05,0.03444168,0.96547204,2.511461e-06,0.0017033109,0.9982942,0.0006002304,0.25556976,0.74383
500447,"['Tma', 'Mo', 'Ni']","[65, 5, 30]","[0.511317898909795, 0.05759260405274804, 0.431089497037457]",0.32605056911350183,65,0,5,0,30,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C']",0.001322512,0.26123428,0.7374432,1.8850417e-06,0.15748799,0.8425101,0.004815222,0.95466685,0.04051792,0.00010563509,0.036661297,0.96323305,0.00043579534,0.0017355526,0.99782854,0.0013362099,0.2823572,0.71630657
500462,"['Tma', 'Mep', 'Ni', 'Phe']","[65, 10, 25]","[0.5472641761754097, 0.12155219127856161, 0.1537985396541574, 0.17738509289187118]",0.2701301975147169,65,0,0,10,10,15,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0004459792,0.20878853,0.79076546,1.6541844e-06,0.13764934,0.86234903,0.0016045565,0.8832888,0.11510663,7.829492e-05,0.035439182,0.96448255,1.3206247e-06,0.013183931,0.98681474,0.00042636105,0.25566995,0.7439037
500465,"['Tma', 'Mep', 'Ni', 'Phe']","[65, 10, 25]","[0.5377086073123087, 0.11942981531319086, 0.22666968394144577, 0.11619189343305475]",0.3141845714765638,65,0,0,10,15,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00038752987,0.20432413,0.7952883,1.3061594e-06,0.12483567,0.875163,0.0034942587,0.94996125,0.04654453,7.171061e-05,0.032207325,0.96772087,5.817472e-05,0.026899975,0.97304183,0.000802596,0.26764566,0.7315517
500468,"['Tma', 'Mep', 'Ni']","[65, 10, 25]","[0.5195647670023917, 0.11539990865404967, 0.36503532434355856]",0.31003313955816947,65,0,0,10,25,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0014314236,0.25255668,0.74601185,1.7914177e-06,0.16226509,0.83773315,0.00456514,0.9512891,0.044145722,9.723949e-05,0.03430547,0.9655973,0.007392124,0.020573558,0.9720343,0.0026975437,0.284198,0.7131044
500488,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[65, 10, 25]","[0.5280397534630745, 0.059476080360477634, 0.0586411388775571, 0.2967917378751724, 0.05705128942371833]",0.2794133011305314,65,0,5,5,20,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0009055836,0.22760656,0.77148783,1.4793618e-06,0.13423899,0.8657596,0.00346266,0.921635,0.07490236,8.495569e-05,0.03311352,0.9668015,0.005991292,0.04965021,0.94435847,0.0020891943,0.27324885,0.72466195
500489,"['Tma', 'Mo', 'Mep', 'Ni']","[65, 10, 25]","[0.5191382737537068, 0.05847345675297583, 0.05765259037447685, 0.3647356791188404]",0.2999613899817804,65,0,5,5,25,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.001475172,0.2473747,0.75115013,1.8000586e-06,0.15351316,0.846485,0.0072029303,0.9538566,0.038940445,0.000101113415,0.034634303,0.9652645,0.06769008,0.09319102,0.83911884,0.015294219,0.29651397,0.6881918
500507,"['Tma', 'Mo', 'Ni', 'Phe']","[65, 10, 25]","[0.5367958075492247, 0.12092464772805321, 0.2262848955430709, 0.11599464917965122]",0.3173909421028228,65,0,10,0,15,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0006838736,0.22092192,0.7783942,1.3547019e-06,0.12471058,0.8752881,0.0026910503,0.9358631,0.061445836,6.0695445e-05,0.028393915,0.97154546,1.0551777e-06,0.0051864763,0.9948125,0.0006876058,0.26301518,0.73629725
500509,"['Tma', 'Mo', 'Ni', 'Phe']","[65, 10, 25]","[0.5275992389720994, 0.11885292548310296, 0.2965441408704426, 0.057003694674354975]",0.30950574640392065,65,0,10,0,20,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0010417632,0.23971231,0.759246,1.290366e-06,0.1168212,0.8831775,0.0036739197,0.94855887,0.047767162,8.214419e-05,0.033655047,0.9662628,0.00069197395,0.031887956,0.9674201,0.0010982183,0.27412707,0.7247747
500510,"['Tma', 'Mo', 'Ni']","[65, 10, 25]","[0.5187124801186697, 0.11685099445331076, 0.3644365254280196]",0.32669888384208773,65,0,10,0,25,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C']",0.001700436,0.25536922,0.74293035,1.5130554e-06,0.136517,0.8634814,0.0063859024,0.95097333,0.042640798,8.8963316e-05,0.03300498,0.966906,0.000746123,0.0046683354,0.9945856,0.0017845876,0.27610657,0.7221088
500519,"['Tma', 'Mep', 'Ni', 'Phe']","[65, 15, 20]","[0.5562324081814171, 0.18531617183617294, 0.07815944822523638, 0.18029197175717365]",0.2747488780366264,65,0,0,15,5,15,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0003354641,0.19788526,0.8017793,1.4801847e-06,0.12697342,0.8730252,0.001597253,0.8716387,0.12676407,7.219879e-05,0.032062907,0.9678649,6.026698e-08,0.002731543,0.9972683,0.00040129124,0.24625838,0.75334036
500524,"['Tma', 'Mep', 'Ni', 'Phe']","[65, 15, 20]","[0.5368394851547569, 0.1788551634462373, 0.22630330772562973, 0.05800204367337605]",0.29003789695959203,65,0,0,15,15,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0008155178,0.22813876,0.7710458,1.6590609e-06,0.14606573,0.8539326,0.0022913485,0.92037237,0.0773363,0.0003381867,0.058640666,0.94102114,4.2482516e-06,0.00418858,0.9958072,0.0006901921,0.27148122,0.7278286
500525,"['Tma', 'Mep', 'Ni']","[65, 15, 20]","[0.5276414327397126, 0.17579071082385703, 0.2965678564364304]",0.3331878456123114,65,0,0,15,20,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0012066425,0.24572332,0.75307,1.4711645e-06,0.14051373,0.85948485,0.0052698962,0.957293,0.03743714,9.0221925e-05,0.03345565,0.9664541,3.3884888e-05,0.001964765,0.9980013,0.0013204233,0.2757901,0.7228895
500537,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[65, 15, 20]","[0.545892310224314, 0.061486914002467266, 0.12124748777382738, 0.15341300193934787, 0.11796028606004352]",0.2864476983118408,65,0,5,10,10,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00073860196,0.21982554,0.7794358,1.2853079e-06,0.12561283,0.8743859,0.0017507238,0.8915388,0.10671047,7.341614e-05,0.031675085,0.9682515,3.080085e-07,0.0029374703,0.99706215,0.00051286706,0.25431794,0.74516916
500539,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[65, 15, 20]","[0.5363841723913408, 0.06041595908643376, 0.1191356466577993, 0.22611137179829938, 0.057952850066126604]",0.3279465205616403,65,0,5,10,15,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0009798302,0.22804911,0.7709711,1.3063394e-06,0.12327153,0.87672716,0.004021819,0.9506387,0.045339502,7.767956e-05,0.031444028,0.96847826,1.7746841e-05,0.0056999284,0.99428236,0.0010196764,0.26782066,0.7311597
500540,"['Tma', 'Mo', 'Mep', 'Ni']","[65, 15, 20]","[0.5272015823153675, 0.05938167244097932, 0.11709611256450689, 0.2963206326791463]",0.3203950406850125,65,0,5,10,20,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0015273088,0.25941506,0.7390576,1.6781338e-06,0.14578335,0.8542151,0.0043587033,0.9492949,0.046346392,0.00011818755,0.039079618,0.96080214,8.896723e-05,0.003586113,0.99632496,0.001218969,0.27943182,0.71934927
500552,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[65, 15, 20]","[0.545421518669019, 0.12286777221579322, 0.06057146041243024, 0.15328069462445673, 0.11785855407830079]",0.26921713718937934,65,0,10,5,10,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.000694806,0.21941836,0.77988684,1.1794464e-06,0.11078513,0.8892137,0.002389186,0.9045866,0.0930242,0.0025252057,0.12897101,0.8685038,7.5609745e-07,0.00311568,0.9968836,0.0011222267,0.27337533,0.72550243
500555,"['Tma', 'Mo', 'Mep', 'Ni']","[65, 15, 20]","[0.5267624646130559, 0.11866442430039592, 0.05849929032856156, 0.2960738207579867]",0.33192248501356997,65,0,10,5,20,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0017966962,0.25290015,0.7453032,1.3244822e-06,0.12089893,0.8790997,0.006357527,0.9543342,0.039308287,9.798007e-05,0.034162186,0.9657398,8.817542e-05,0.004907902,0.995004,0.0016683405,0.27344066,0.724891
500564,"['Tma', 'Mo', 'Ni', 'Phe']","[65, 15, 20]","[0.5547686179354258, 0.18746010703968244, 0.07795376255093664, 0.17981751247395508]",0.2936689361065759,65,0,15,0,5,15,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00046800397,0.20276468,0.79676735,1.0296357e-06,0.09425624,0.90574265,0.0018677756,0.8907889,0.10734331,6.242685e-05,0.029476395,0.97046113,8.525436e-08,0.003325241,0.99667466,0.00047986425,0.2441223,0.7553978
500567,"['Tma', 'Mo', 'Ni', 'Phe']","[65, 15, 20]","[0.5449515384594675, 0.18414284879924894, 0.15314861532337676, 0.11775699741790661]",0.31083523881646025,65,0,15,0,10,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0005823569,0.21848491,0.7809327,1.1237739e-06,0.10320674,0.89679205,0.0038343116,0.92095953,0.075206175,8.0695776e-05,0.034083087,0.96583617,6.227468e-07,0.003185666,0.9968137,0.00089982216,0.255984,0.7431162
500570,"['Tma', 'Mo', 'Ni']","[65, 15, 20]","[0.5263240778034007, 0.17784850255187304, 0.29582741964472625]",0.31035565927483727,65,0,15,0,20,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C']",0.0014928102,0.2445471,0.7539601,1.3550757e-06,0.124483265,0.8755154,0.0122273,0.9495706,0.038202178,9.5320785e-05,0.03324964,0.966655,0.0089296475,0.04329723,0.9477731,0.0045492863,0.27902955,0.7164211
500577,"['Tma', 'Mep', 'Ni', 'Phe']","[65, 20, 15]","[0.5553024246860917, 0.24667511407236078, 0.07802877083969738, 0.11999369040185032]",0.2982402962688807,65,0,0,20,5,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00055605866,0.21022528,0.7892187,1.1834397e-06,0.11741193,0.8825869,0.0018795333,0.90903425,0.08908619,8.101079e-05,0.033568375,0.9663507,1.332066e-07,0.0038462467,0.99615365,0.00050358387,0.25481722,0.7446792
500579,"['Tma', 'Mep', 'Ni', 'Phe']","[65, 20, 15]","[0.5454666113124721, 0.24230587259587416, 0.15329336708323288, 0.058934149008420984]",0.31221156385624727,65,0,0,20,10,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0008612528,0.22377706,0.77536166,1.3776807e-06,0.13597153,0.86402714,0.003414444,0.93231076,0.06427476,7.204866e-05,0.031177029,0.96875095,7.0790446e-07,0.0047290344,0.9952702,0.0008699661,0.2655931,0.73353696
500580,"['Tma', 'Mep', 'Ni']","[65, 20, 15]","[0.5359731680642675, 0.23808871795709488, 0.22593811397863764]",0.32909153505013355,65,0,0,20,15,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0011965407,0.23715335,0.7616502,1.6155733e-06,0.15139797,0.8486003,0.005924891,0.95588577,0.038189348,9.188923e-05,0.033468753,0.9664393,5.7584284e-06,0.004089376,0.99590486,0.001444139,0.27639905,0.7221568
500587,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[65, 20, 15]","[0.554815269428336, 0.0624919569659774, 0.18484403334726277, 0.0779603178233212, 0.11988842243510264]",0.31383787648147654,65,0,5,15,5,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0005244037,0.2076676,0.79180795,1.122091e-06,0.10965475,0.8903441,0.0030206158,0.9272316,0.06974775,7.561259e-05,0.032830067,0.9670943,5.0761764e-07,0.0038937666,0.99610573,0.0007244524,0.25625557,0.74301994
500589,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[65, 20, 15]","[0.5449965534221063, 0.061386019887578865, 0.18157279845361446, 0.15316126595138754, 0.05888336228531295]",0.3059924244539348,65,0,5,15,10,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0007650388,0.21622248,0.7830125,1.2433337e-06,0.126886,0.87311274,0.0030490942,0.9222337,0.07471724,7.147598e-05,0.029858239,0.9700703,1.5037803e-06,0.0061702454,0.99382824,0.00077767123,0.26027414,0.7389482
500590,"['Tma', 'Mo', 'Mep', 'Ni']","[65, 20, 15]","[0.5355193230029928, 0.06031854624699553, 0.17841533399263215, 0.22574679675737958]",0.32391523103069114,65,0,5,15,15,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0019759166,0.2591194,0.7389047,1.2853427e-06,0.13160092,0.8683979,0.0051037916,0.94912374,0.045772508,0.00010304696,0.0354669,0.9644301,1.4103592e-05,0.0048836865,0.99510217,0.0014396289,0.27603891,0.7225215
500594,"['Tma', 'Mo', 'Mep', 'Phe']","[65, 20, 15]","[0.5644899655291107, 0.12716334454860478, 0.1253781907384169, 0.18296849918386768]",0.2685680697725241,65,0,10,10,0,15,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00041570174,0.20355852,0.79602575,1.3362999e-06,0.10685198,0.89314663,0.0015872389,0.8636737,0.13473909,0.00014060942,0.04218069,0.9576787,4.9529053e-08,0.0031032292,0.99689674,0.0004289872,0.24387363,0.75569737
500597,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[65, 20, 15]","[0.5543289681637237, 0.12487436425163698, 0.12312134377289836, 0.07789198480648457, 0.11978333900525644]",0.30469795044456155,65,0,10,10,5,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0006646001,0.21982999,0.7795054,1.0953045e-06,0.10597667,0.8940222,0.0021251386,0.91210425,0.085770674,6.483948e-05,0.029682858,0.9702523,7.210392e-08,0.0033068017,0.996693,0.0005711491,0.25418013,0.7452487
500599,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[65, 20, 15]","[0.5445273049824799, 0.12266633160556933, 0.1209443080930173, 0.15302939230079726, 0.058832663018136236]",0.2922480862540991,65,0,10,10,10,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0013463047,0.24248123,0.7561724,1.4818953e-06,0.1267859,0.87321264,0.0021325056,0.90427613,0.09359138,8.271665e-05,0.032759096,0.9671582,4.4473057e-07,0.004466919,0.99553263,0.0007126907,0.26215383,0.7371334
500600,"['Tma', 'Mo', 'Mep', 'Ni']","[65, 20, 15]","[0.535066245894616, 0.12053502725996056, 0.11884292358072794, 0.22555580326469551]",0.32030601707159756,65,0,10,10,15,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0021430666,0.25897586,0.7388812,1.6376233e-06,0.13944426,0.8605541,0.0053441236,0.9481417,0.046514172,0.00018341574,0.042830434,0.95698607,3.3567537e-06,0.0030153738,0.9969813,0.0015351202,0.27848154,0.7199834
500604,"['Tma', 'Mo', 'Mep', 'Phe']","[65, 20, 15]","[0.5639865641471696, 0.19057491405593058, 0.06263319042993834, 0.18280533136696148]",0.2529311331551979,65,0,15,5,0,15,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.000511723,0.21182445,0.7876638,9.574511e-07,0.089029625,0.9109694,0.0013741772,0.8215363,0.17708951,7.430638e-05,0.03219334,0.96773237,3.3490068e-08,0.0021908507,0.9978091,0.00039223948,0.2313549,0.76825285
500607,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[65, 20, 15]","[0.5538435186486198, 0.18714750966895813, 0.06150676058100949, 0.07782377147392135, 0.1196784396274912]",0.25420415523113565,65,0,15,5,5,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00076644454,0.2187779,0.78045565,1.4109232e-06,0.11754085,0.88245773,0.002435495,0.8483762,0.14918827,0.00025160337,0.051950965,0.9477974,7.451281e-08,0.002668837,0.997331,0.0006910056,0.24786296,0.75144607
500609,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[65, 20, 15]","[0.5440588639045519, 0.1838412079670064, 0.06042013160288283, 0.15289774554437546, 0.05878205098118342]",0.2523925143767481,65,0,15,5,10,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0011326157,0.23511101,0.76375633,1.3141831e-06,0.1235839,0.8764147,0.0018861733,0.8366049,0.1615089,7.284411e-05,0.031235995,0.9686912,3.6246624e-07,0.0049026585,0.995097,0.0006186619,0.2462877,0.7530936
500610,"['Tma', 'Mo', 'Mep', 'Ni']","[65, 20, 15]","[0.534613934791601, 0.18064970187734133, 0.05937123065145102, 0.22536513267960653]",0.3317274751201995,65,0,15,5,15,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0017146213,0.25236186,0.7459235,1.2550138e-06,0.11715366,0.88284504,0.01059442,0.9455216,0.043883983,8.170015e-05,0.031622928,0.96829534,1.0579798e-05,0.003388517,0.9966009,0.0024805153,0.2700097,0.72750974
500617,"['Tma', 'Mo', 'Ni', 'Phe']","[65, 20, 15]","[0.5533589186472424, 0.2493116800226056, 0.07775567751146878, 0.11957372381868325]",0.2740277823899537,65,0,20,0,5,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0010948229,0.23611058,0.7627946,1.0421777e-06,0.09520811,0.9047908,0.0026327854,0.862107,0.13526016,6.6699395e-05,0.02992908,0.9700042,1.11253094e-07,0.004387328,0.9956125,0.0007590923,0.24554841,0.75369245
500619,"['Tma', 'Mo', 'Ni', 'Phe']","[65, 20, 15]","[0.5435912281064635, 0.24491092084695942, 0.15276632509705396, 0.0587315259495231]",0.3127904950421877,65,0,20,0,10,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0021377755,0.26046926,0.737393,1.1330244e-06,0.10364439,0.8963544,0.006803029,0.9223558,0.07084121,6.928065e-05,0.029609917,0.9703208,9.907162e-07,0.0058280407,0.99417096,0.0018024419,0.26438147,0.733816
500623,"['Tma', 'Mep', 'Phe']","[65, 25, 10]","[0.5645382663894768, 0.3134722969617822, 0.12198943664874086]",0.31087973130030305,65,0,0,25,0,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0007013419,0.21767452,0.7816242,1.0423505e-06,0.10911335,0.8908856,0.0020099261,0.9216811,0.07630889,6.838596e-05,0.031031717,0.96889997,4.9207504e-08,0.0024886064,0.9975114,0.00055614905,0.25639787,0.743046
500625,"['Tma', 'Mep', 'Ni', 'Phe']","[65, 25, 10]","[0.5543755457409457, 0.30782922265709356, 0.07789852969254622, 0.0598967019094145]",0.3236538172561695,65,0,0,25,5,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00071559486,0.22149388,0.7777905,1.1463453e-06,0.1186621,0.88133675,0.0031323908,0.94252074,0.054346845,6.859346e-05,0.030473202,0.96945816,3.7290943e-07,0.004322745,0.99567693,0.00078361965,0.26349455,0.7357218
500626,"['Tma', 'Mep', 'Ni']","[65, 25, 10]","[0.544572249883078, 0.30238572687776294, 0.15304202323915905]",0.32242045078386666,65,0,0,25,10,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.0014786494,0.24007003,0.7584513,1.5366273e-06,0.13982773,0.8601708,0.0043023806,0.9521779,0.043519802,0.00016720536,0.04066437,0.95916843,2.1909345e-06,0.0048318915,0.99516594,0.0011903926,0.27551436,0.7232952
500629,"['Tma', 'Mo', 'Mep', 'Phe']","[65, 25, 10]","[0.5640347788946976, 0.06353040204953272, 0.25055417955950643, 0.1218806394962633]",0.2602539628739718,65,0,5,20,0,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0009779964,0.23270513,0.7663169,1.0400469e-06,0.10371214,0.8962868,0.0018823714,0.88693565,0.111182034,0.00226165,0.12339754,0.8743408,4.6164953e-08,0.0026100555,0.99739,0.0010246208,0.26987213,0.72910327
500631,"['Tma', 'Mo', 'Mep', 'Ni', 'Phe']","[65, 25, 10]","[0.553890014678201, 0.06238774033169553, 0.24604769667901819, 0.07783030490125005, 0.05984424340983527]",0.3320251700170645,65,0,5,20,5,5,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.00076298165,0.2173691,0.7818679,1.1567145e-06,0.12105087,0.878948,0.004649088,0.95144737,0.043903537,6.916138e-05,0.029682681,0.9702481,2.590688e-07,0.0044541303,0.9955456,0.0010965293,0.26480085,0.73410267
500632,"['Tma', 'Mo', 'Mep', 'Ni']","[65, 25, 10]","[0.5441037315056324, 0.06128545634533884, 0.24170045738990034, 0.15291035475912837]",0.31744278187592645,65,0,5,20,10,0,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'CC(C)NC(=O)C=C']",0.001370044,0.23848559,0.76014435,1.3652159e-06,0.13190992,0.8680887,0.004440286,0.94448185,0.051077858,0.00014797442,0.04007277,0.95977926,4.0056625e-06,0.005630192,0.9943658,0.0011927352,0.27211607,0.7266911
500635,"['Tma', 'Mo', 'Mep', 'Phe']","[65, 25, 10]","[0.5635321886775289, 0.1269475849864942, 0.1877481901020748, 0.12177203623390218]",0.2842757423619455,65,0,10,15,0,10,0,0,0,0,0,0,"['C[N+](C)(C)CCCNC(=O)C=C', 'C=CC(=O)N1CCOCC1', 'COCCCNC(=O)C=C', 'C=CC(=O)Nc1ccccc1']",0.0010271672,0.22850911,0.77046365,1.010133e-06,0.09855378,0.90144527,0.0017671783,0.8904692,0.10776363,0.00017899934,0.045414582,0.9544065,6.7164734e-08,0.0036860132,0.99631387,0.0005948844,0.25332657,0.74607855
