ID,pred
3066_1,0.8492064476013184
2372_1,0.996253252029419
3943_1,0.997692346572876
3106_1,0.3870869576931
2365_1,0.9837912321090698
1581_1,0.010083382949233055
2510_1,0.0307733453810215
1558_1,0.0156434066593647
2463_1,0.08444079756736755
1626_1,0.2794775664806366
3615_1,0.9910241365432739
1965_1,0.06598083674907684
803_1,0.9999198913574219
1299_1,0.003973190672695637
1980_1,0.08776644617319107
1079_1,0.9997616410255432
3398_1,0.999840497970581
2425_1,0.0723494216799736
1641_1,0.022859135642647743
2986_1,0.6343268156051636
2077_1,0.5563616156578064
1339_1,0.007894213311374187
444_1,0.847250759601593
2978_1,0.7452626824378967
1324_1,0.011105118319392204
3047_1,0.9940356016159058
3165_1,0.9920666217803955
2187_1,0.03140745684504509
2857_1,0.15009677410125732
4406_1,0.9999998807907104
599_1,0.6438542008399963
1501_1,0.01477906759828329
61_1,0.041757356375455856
3788_1,0.9517969489097595
730_1,0.37961557507514954
141_1,0.024970941245555878
2197_1,0.14178399741649628
1013_1,0.9985566735267639
3115_1,0.19612622261047363
2882_1,0.9302147626876831
4574_1,0.9999985694885254
3278_1,0.9999202489852905
1777_1,0.5227545499801636
3007_1,0.9984343647956848
3898_1,0.5706067681312561
2851_1,0.8521328568458557
2399_1,0.8435174226760864
210_1,0.024728327989578247
285_1,0.06337106972932816
918_1,0.9976911544799805
3889_1,0.985850989818573
3963_1,0.9904210567474365
3235_1,0.9979933500289917
3844_1,0.9874481558799744
4422_1,0.9999964237213135
2969_1,0.9952621459960938
1359_1,0.00818528514355421
3837_1,0.994780957698822
783_1,0.9968562126159668
137_1,0.16080671548843384
2006_1,0.9904682040214539
2141_1,0.2066086381673813
3181_1,0.9956995248794556
2260_1,0.17237655818462372
3011_1,0.9779998660087585
411_1,0.9826622009277344
1699_1,0.10634546726942062
4024_1,0.1714237481355667
3124_1,0.9445617198944092
4123_1,0.29468974471092224
1161_1,0.9991971850395203
1944_1,0.09050894528627396
369_1,0.8095738887786865
4575_1,0.9999996423721313
786_1,0.9476909637451172
1771_1,0.6099143028259277
1930_1,0.06983360648155212
2570_1,0.06583941727876663
3790_1,0.7139058709144592
1096_1,0.9997125267982483
804_1,0.9993532299995422
2501_1,0.03561605513095856
939_1,0.9998887777328491
259_1,0.5411321520805359
1000_1,0.9997861981391907
2511_1,0.04418962821364403
2781_1,0.10588197410106659
3318_1,0.9997649788856506
3489_1,0.9989618062973022
3691_1,0.642345130443573
10_1,0.0580829493701458
715_1,0.9813635349273682
1322_1,0.017801471054553986
916_1,0.9999796152114868
810_1,0.9991893172264099
347_1,0.5239992141723633
2653_1,0.09010916203260422
4414_1,0.9999986886978149
2657_1,0.6574923992156982
1563_1,0.008936455473303795
3649_1,0.9512262940406799
4448_1,0.9999475479125977
3556_1,0.9996572732925415
1880_1,0.06671012938022614
3988_1,0.9432376623153687
342_1,0.5638505220413208
2360_1,0.9987181425094604
1054_1,0.9995251893997192
3892_1,0.9978511333465576
2392_1,0.5673137903213501
526_1,0.8381531238555908
564_1,0.9097471833229065
1723_1,0.02717837132513523
3497_1,0.9865857362747192
290_1,0.09919347614049911
3477_1,0.9992665648460388
1393_1,0.011108679696917534
179_1,0.07406619191169739
551_1,0.5503416061401367
4277_1,0.9880726337432861
2458_1,0.10429423302412033
387_1,0.04988551512360573
2588_1,0.615858793258667
2883_1,0.11006730794906616
1466_1,0.01630139909684658
3580_1,0.9993287324905396
3216_1,0.9985941052436829
885_1,0.9998261332511902
3203_1,0.9999643564224243
3674_1,0.9967731833457947
3923_1,0.9672638177871704
3045_1,0.9892493486404419
4043_1,0.8965567350387573
