dataset,epoch,loss,F1,recall,precision,accuracy,confusion_matrix,roc_auc,pr_auc,0vr_roc_auc,0vr_pr_auc,1vr_roc_auc,1vr_pr_auc,2vr_roc_auc,2vr_pr_auc,time
train,42,0.5225348344870976,0.8049263003238512,0.8036244336822371,0.8070928266267333,0.8036244336822371,"[[3043  220  120]
 [ 131 1064  400]
 [ 127  259 1037]]",0.9354320528568413,0.8584732546601419,0.9666711525114758,0.9696439531083265,0.9146096115487825,0.8078787863097341,0.9250153945102654,0.797897024562365,0 days 00:00:01.553682
val,42,1.1168745756149292,0.6349222324336273,0.6229340950826362,0.6663119756816688,0.6229340950826362,"[[1765  546  226]
 [ 147  533  591]
 [  99  239  755]]",0.7941273468780613,0.6391651509487531,0.8508301336497335,0.8494677131980668,0.732459420035416,0.46666706886472287,0.7990924869490341,0.6013606707834699,0 days 00:00:00.839085
train,43,0.5172692111560276,0.8110188862611322,0.8086236525542884,0.8177391092283791,0.8086236525542884,"[[3021  203  159]
 [ 102 1039  454]
 [  94  213 1116]]",0.937141731900588,0.8604287864340255,0.9695680973769171,0.9718837002691294,0.9147574805265622,0.8088704253741623,0.9270996177982844,0.8005322336587847,0 days 00:00:01.554249
val,43,1.1325547456741334,0.677467922242901,0.6657824933687002,0.7005039431975361,0.6657824933687002,"[[1855  559  123]
 [ 184  754  333]
 [  87  352  654]]",0.8051226200431049,0.6686841923790219,0.8456823779635005,0.8559974741401251,0.7468643592061087,0.49316978860737665,0.8228211229597054,0.6568853143895639,0 days 00:00:00.829548
train,44,0.5001050106116703,0.8138978117605218,0.8123730667083269,0.8202535418479477,0.8123730667083269,"[[3052  195  136]
 [ 104 1019  472]
 [  99  195 1129]]",0.9402292278512391,0.8659721180716011,0.9709420097799253,0.973018044988566,0.9190448981615197,0.8165673420939225,0.9307007756122723,0.808330967132315,0 days 00:00:01.522713
val,44,1.1304399728775025,0.6635007650754319,0.648847174046113,0.6981674021488382,0.648847174046113,"[[1743  627  167]
 [ 148  758  365]
 [  74  340  679]]",0.8029131095647086,0.6635384771838909,0.8486146153676852,0.8450660684824336,0.7403203048292812,0.49152365917120006,0.8198044084971592,0.6540257038980392,0 days 00:00:00.915521
train,45,0.5067606908934457,0.813674996985652,0.8108108108108109,0.8192159858031761,0.8108108108108109,"[[3016  211  156]
 [ 101 1083  411]
 [  85  247 1091]]",0.9399557986010029,0.8662739136779655,0.970661987284099,0.9730063112985494,0.918556089110138,0.8159535620484973,0.9306493194087717,0.8098618676868498,0 days 00:00:01.492467
val,45,1.0534812927246093,0.6935422441583791,0.6882268924709243,0.7007027997685212,0.6882268924709243,"[[2025  401  111]
 [ 240  678  353]
 [  97  326  670]]",0.8225169838304539,0.6741211342832978,0.8631354931781213,0.8690134471681725,0.7555301242161981,0.47936554708739204,0.8488853340970423,0.6739844085943288,0 days 00:00:00.810011
train,46,0.49392869217055185,0.8123352426333293,0.8104983596313076,0.8185187765911301,0.8104983596313076,"[[3042  190  151]
 [ 113 1027  455]
 [  89  215 1119]]",0.9386286948533886,0.8638335616513526,0.9699419993978391,0.9724122081969003,0.9174806309250323,0.8118278440730433,0.9284634542372947,0.8072606326841141,0 days 00:00:01.520884
val,46,1.1325588941574096,0.6911354084285574,0.6814935727402571,0.7146379967505732,0.6814935727402571,"[[1915  524   98]
 [ 196  833  242]
 [  87  414  592]]",0.8155131035488364,0.6772547515409952,0.8607222247788567,0.8732861662427498,0.7584212773612674,0.4921001833712161,0.8273958085063852,0.6663779050090197,0 days 00:00:00.876730
train,47,0.4886666068008968,0.8129408741989925,0.8117481643493204,0.8174589250036577,0.8117481643493204,"[[3072  168  143]
 [ 124 1030  441]
 [  97  232 1094]]",0.9397992634838421,0.8642838619426159,0.9716197837117605,0.9739476714200025,0.9187378759831297,0.8131516592846825,0.9290401307566362,0.8057522551231625,0 days 00:00:01.613244
val,47,1.1949333906173707,0.6641740214524522,0.6476229340950826,0.7105433574716308,0.6476229340950826,"[[1708  721  108]
 [ 144  842  285]
 [  57  412  624]]",0.799666354800607,0.6635009408667266,0.843450102609968,0.8480602016491745,0.7287808345958692,0.4838579132617532,0.8267681271959838,0.6585847076892518,0 days 00:00:00.975411
train,48,0.4920788151877267,0.8102309605042332,0.8075300734260272,0.8158233449871444,0.8075300734260272,"[[3029  220  134]
 [ 100 1049  446]
 [  81  251 1091]]",0.9376309792403331,0.8612116608389687,0.9707971502936269,0.9730793107912776,0.9129627672827983,0.8077392952326613,0.9291330201445742,0.802816376492967,0 days 00:00:01.531480
val,48,1.2204196214675904,0.6549610035043539,0.6459906141603754,0.6692207571077371,0.6459906141603754,"[[1875  535  127]
 [ 224  629  418]
 [ 129  302  662]]",0.7958894813683846,0.6476366339462014,0.8309326535798106,0.8402169012787775,0.7357545846852762,0.4728761074894594,0.820981205840067,0.6298168930703674,0 days 00:00:00.931339
train,49,0.4966832867690495,0.8134727502848327,0.8108108108108109,0.8183454723343692,0.8108108108108109,"[[3034  205  144]
 [  96 1081  418]
 [  92  256 1075]]",0.9381358119011303,0.8618656297885593,0.9704136987122491,0.973321597822184,0.9171672817546509,0.8099789844963219,0.9268264552364911,0.8022963070471718,0 days 00:00:01.555071
val,49,1.174228596687317,0.6607666471464698,0.6531320138747194,0.6716547900513417,0.6531320138747194,"[[1940  517   80]
 [ 249  636  386]
 [ 128  340  625]]",0.8093280545368952,0.6568192359769639,0.8371140954816265,0.856553343433814,0.735032067329471,0.466727802213303,0.8558380007995879,0.6471765622837746,0 days 00:00:00.820123
train,50,0.50387590272086,0.8083172149492605,0.8065927198875176,0.8124393049962915,0.8065927198875176,"[[3040  199  144]
 [ 130 1042  423]
 [  94  248 1081]]",0.938281185599524,0.8623563405502783,0.9689907652322346,0.9718034082421722,0.9154590591436775,0.8039512602989539,0.9303937324226598,0.8113143531097089,0 days 00:00:01.521734
val,50,1.2058841228485107,0.6568150060670801,0.6455825341766986,0.6767535907321056,0.6455825341766986,"[[1835  577  125]
 [ 210  645  416]
 [  99  310  684]]",0.8059480346146947,0.662885082650833,0.8345961162277148,0.8647988412109943,0.7476358607894265,0.46256071268878074,0.8356121268269431,0.6612956940527241,0 days 00:00:00.883062
train,51,0.5037268570491246,0.8073537838995825,0.8062802687080144,0.8125844190057532,0.8062802687080144,"[[3067  186  130]
 [ 123  993  479]
 [  94  228 1101]]",0.9403997652450679,0.8648530905079407,0.9731011898850273,0.9752204605670446,0.9165467147257153,0.8080935817543857,0.9315513911244613,0.8112452292023918,0 days 00:00:01.505723
val,51,1.2318680047988892,0.6325575731458544,0.6168128953274842,0.6755054566895855,0.6168128953274842,"[[1660  676  201]
 [ 144  598  529]
 [  61  267  765]]",0.7908108581074975,0.6449793224759625,0.8256560935381397,0.8163538062886925,0.7127923610614406,0.45661800826332777,0.8339841197229121,0.6619661528758671,0 days 00:00:00.816041
train,52,0.4851987532206944,0.8116616749967079,0.8101859084518044,0.821575918467067,0.8101859084518044,"[[3034  180  169]
 [ 111  984  500]
 [  86  169 1168]]",0.9411897976177291,0.8689104345426486,0.9711141957007585,0.9729546712067422,0.9185620899685216,0.8151403520506365,0.9338931071839072,0.8186362803705669,0 days 00:00:01.505189
val,52,1.122560238838196,0.7026240719646478,0.6972046521118139,0.723842951574538,0.6972046521118139,"[[1997  475   65]
 [ 237  862  172]
 [ 115  420  558]]",0.8178547462380075,0.6738742573367177,0.854358039092497,0.8513678230208594,0.7556645057253025,0.49281793817519354,0.8435416938962228,0.6774370108141,0 days 00:00:00.814593
test,52,0.8444260239601136,0.6287362918314234,0.6372168945113242,0.6611465829269152,0.6372168945113242,"[[1904  316  317]
 [ 221  302  748]
 [  57  119  917]]",0.8215974624296946,0.6643641565439763,0.9001111802513994,0.897388852030772,0.7304943072091344,0.48083802240425083,0.83418689982855,0.6148655951969061,0 days 00:00:00.813546
