dataset,epoch,loss,F1,recall,precision,accuracy,confusion_matrix,roc_auc,pr_auc,0vr_roc_auc,0vr_pr_auc,1vr_roc_auc,1vr_pr_auc,2vr_roc_auc,2vr_pr_auc,time
train,42,0.5032772506986346,0.8130202064005506,0.810342134041556,0.816564924204612,0.810342134041556,"[[3049  250   84]
 [ 115 1114  366]
 [  72  327 1024]]",0.9381849913009574,0.8618460281655201,0.9720871734809392,0.9739902006996318,0.9112523921900133,0.799903819720868,0.9312154082319196,0.8116440640760609,0 days 00:00:01.527088
val,42,0.9689023613929748,0.6879245578664587,0.6796572128137115,0.7064063685435714,0.6796572128137115,"[[1824  533  180]
 [ 156  754  361]
 [ 142  198  753]]",0.8268107370603022,0.7021315697990724,0.846870212563035,0.8523729865820036,0.7877563273100073,0.5575079690317792,0.8458056713078643,0.6965137537834344,0 days 00:00:00.879992
train,43,0.48085168429783415,0.815790601604453,0.813466645836588,0.8200409290718804,0.813466645836588,"[[3016  216  151]
 [ 127 1096  372]
 [  81  247 1095]]",0.9411282121932661,0.8704087384651858,0.9706742303103245,0.9721962555048911,0.9202689428183423,0.8178795979492043,0.9324414634511315,0.8211503619414622,0 days 00:00:01.534101
val,43,1.0030451774597169,0.7009761075158527,0.6951642521934299,0.7155410207577606,0.6951642521934299,"[[1938  511   88]
 [ 216  841  214]
 [ 162  303  628]]",0.8302024053605574,0.7154955913831481,0.8487047367322342,0.8795529726826565,0.7974050280358842,0.5573281359332029,0.8444974513135538,0.7096056655335847,0 days 00:00:00.834848
train,44,0.4756709209510258,0.8268719648807479,0.8244024371192001,0.8303246919490721,0.8244024371192001,"[[3051  227  105]
 [ 109 1155  331]
 [  67  285 1071]]",0.944086373150672,0.8751699179792043,0.9724767955475346,0.9744050018328851,0.9232329754995388,0.8205725660115666,0.9365493484049424,0.8305321860931609,0 days 00:00:01.522201
val,44,1.0143991708755493,0.6740377906958299,0.6698632932054682,0.6923845275140644,0.6698632932054682,"[[1859  492  186]
 [ 170  580  521]
 [ 140  109  844]]",0.8273358751697929,0.7081705403147728,0.8514399743358364,0.880447022973794,0.7884403725402223,0.5451114643406513,0.8421272786333199,0.6989531336298727,0 days 00:00:00.850137
train,45,0.4803981525557382,0.8209258551748655,0.8189345414778941,0.8266434037057485,0.8189345414778941,"[[3049  190  144]
 [ 113 1058  424]
 [  68  220 1135]]",0.9417525141396589,0.8708618428811873,0.9721217477869996,0.9738356511498943,0.9194503474627458,0.8151723445682918,0.9336854471692311,0.8235775329253759,0 days 00:00:01.515939
val,45,0.9911039233207702,0.6996300257604966,0.6947561722097532,0.7339204395318523,0.6947561722097532,"[[1928  556   53]
 [ 209  950  112]
 [ 154  412  527]]",0.8288053345658795,0.713020095526456,0.8419049505558013,0.8620040559138598,0.7940750759147155,0.5590614296698869,0.8504359772271214,0.7179948009956212,0 days 00:00:00.824246
train,46,0.46795396293912617,0.8234564931585231,0.8201843461959069,0.8282931229521293,0.8201843461959069,"[[3031  262   90]
 [  91 1161  343]
 [  65  300 1058]]",0.9437025459163623,0.8736562950366986,0.9729099048432824,0.9750703531122344,0.9219694034494501,0.8172060349685223,0.9362283294563543,0.8286924970293393,0 days 00:00:01.521372
val,46,1.030683660507202,0.6972801541006594,0.6931238522750459,0.7148965231472852,0.6931238522750459,"[[1970  504   63]
 [ 245  855  171]
 [ 176  345  572]]",0.8305554472279967,0.7236616662825662,0.849054967863105,0.8799092554618371,0.799803196112473,0.5785295821554901,0.8428081777084118,0.7125461612303715,0 days 00:00:00.837088
train,47,0.4928302935191563,0.8226634622678827,0.8211216997344165,0.8251314112632043,0.8211216997344165,"[[3071  193  119]
 [ 123 1109  363]
 [  87  260 1076]]",0.9434066808737366,0.873426284348492,0.9722518176976177,0.9739357550820849,0.9238181896453883,0.8246650711437401,0.9341500352782037,0.8216780268196509,0 days 00:00:01.500762
val,47,1.0414116859436036,0.6872322802708354,0.6776168128953275,0.712514068203006,0.6776168128953275,"[[1846  610   81]
 [ 179  855  237]
 [ 137  336  620]]",0.8194235170570804,0.7022091280052646,0.8409624694954604,0.8752686804676483,0.7842268619966923,0.5379298953571812,0.8330812196790885,0.6934288081909644,0 days 00:00:00.839292
train,48,0.5055564769676754,0.8161027146283022,0.8131541946570848,0.8206080965950008,0.8131541946570848,"[[3012  264  107]
 [ 117 1173  305]
 [  78  325 1020]]",0.9396068471777649,0.8684968611917339,0.9694614851045467,0.9720059929578435,0.9181867754126569,0.8144110822898497,0.9311722810160913,0.8190735083275086,0 days 00:00:01.526995
val,48,0.92753586769104,0.6959097704623195,0.6900632523974699,0.7103182121701193,0.6900632523974699,"[[1908  447  182]
 [ 164  679  428]
 [ 135  163  795]]",0.8370324986610731,0.725176108726658,0.8693790446234978,0.8887501573654704,0.8047003183974788,0.5789172959035519,0.8370181329622425,0.7078608729109516,0 days 00:00:00.922752
train,49,0.4932196353163038,0.8104202054347108,0.8065927198875176,0.8163824190938584,0.8065927198875176,"[[2999  233  151]
 [  95 1114  386]
 [  68  305 1050]]",0.9387693622366308,0.8639344373446255,0.9717051910627083,0.9739027872193147,0.9161119133997863,0.8101116214657963,0.9284909822473979,0.8077889033487654,0 days 00:00:01.535045
val,49,0.9421731352806091,0.6994094175784695,0.6925117322995307,0.7164341401421979,0.6925117322995307,"[[1917  515  105]
 [ 174  856  241]
 [ 156  316  621]]",0.8305835835319076,0.71196598593421,0.8558715111110222,0.8783118745658387,0.8004456264237395,0.5702746416943374,0.835433613060961,0.6873114415424538,0 days 00:00:00.882852
train,50,0.4782216591494424,0.828185841587605,0.8258084674269646,0.8314603607010768,0.8258084674269646,"[[3060  211  112]
 [ 104 1163  328]
 [  70  290 1063]]",0.9449722340689547,0.8748176104594817,0.9740804360946352,0.9761038776701553,0.924364137304858,0.8231364812303413,0.9364721288073707,0.8252124724779485,0 days 00:00:01.519175
val,50,1.0222548365592956,0.6988617907830684,0.6970006121199754,0.7128752783821015,0.6970006121199755,"[[2015  471   51]
 [ 300  823  148]
 [ 205  310  578]]",0.8352168432450057,0.7116805826503082,0.8458274391793337,0.8818484869624461,0.7944229506278001,0.5292532134660656,0.8654001399278832,0.7239400475224128,0 days 00:00:00.827724
train,51,0.49243785228048054,0.8155924581074214,0.813466645836588,0.8196251482791533,0.813466645836588,"[[3024  251  108]
 [ 140 1199  256]
 [  88  351  984]]",0.9413743228674241,0.8721924152993794,0.968805258898868,0.9718575700836819,0.9205003672264424,0.819149472849073,0.9348173424769618,0.8255702029653834,0 days 00:00:01.497320
val,51,0.9001347780227661,0.698471344768314,0.6953682921852683,0.7086642398848211,0.6953682921852683,"[[1977  385  175]
 [ 185  637  449]
 [ 149  150  794]]",0.841922892035996,0.7239555716977403,0.8713280337635816,0.888242404937931,0.8086229579971087,0.5875807754109924,0.8458176843472979,0.6960435347442971,0 days 00:00:00.821247
train,52,0.47959854347365244,0.8253145909631304,0.8222152788626778,0.829925860672463,0.8222152788626778,"[[3030  234  119]
 [  96 1164  335]
 [  63  291 1069]]",0.9445811047210829,0.8748268841729034,0.9741695653255558,0.9766814158772953,0.923329184913842,0.8221243588422533,0.936244563923851,0.8256748777991616,0 days 00:00:01.522722
val,52,0.8617876529693603,0.7278372498944983,0.7243419710263211,0.7330654869003175,0.7243419710263211,"[[2038  410   89]
 [ 194  798  279]
 [ 162  217  714]]",0.8648638883563265,0.750886914585363,0.8845140982828087,0.9070003048722145,0.8259000851805373,0.608256008485601,0.884177481605634,0.7374044303982736,0 days 00:00:00.871336
train,53,0.46709172214780537,0.828565693648658,0.8259646930167162,0.8322465598308689,0.8259646930167162,"[[3054  236   93]
 [  96 1176  323]
 [  72  294 1057]]",0.9462121006625527,0.8783487429899001,0.9746987578911201,0.9766801612268676,0.9250317980267612,0.8262098328867913,0.9389057460697765,0.8321562348560411,0 days 00:00:01.513856
val,53,0.930035388469696,0.6918713729689714,0.6888390124464395,0.704576445520329,0.6888390124464395,"[[1957  432  148]
 [ 171  596  504]
 [ 140  130  823]]",0.8391604662553109,0.7163327304483259,0.8811628507230049,0.9034117377345927,0.7974994202088115,0.5597523403821879,0.8388191278341164,0.6858341132281973,0 days 00:00:00.865781
train,54,0.4727814495563507,0.8228369285637656,0.8201843461959069,0.8273948541875924,0.8201843461959069,"[[3044  219  120]
 [ 102 1105  388]
 [  63  259 1101]]",0.943929772354009,0.8745530614572535,0.973193747163291,0.9758671892275684,0.9215841744319079,0.819900063361053,0.9370113954668282,0.827891931783139,0 days 00:00:01.521108
val,54,0.9323262929916382,0.6994362456397664,0.7018975719240971,0.7215043318322655,0.7018975719240971,"[[2095  398   44]
 [ 312  856  103]
 [ 198  406  489]]",0.8548251195760495,0.7352315492725969,0.8775765039513341,0.9065083041580011,0.8122761843454211,0.5770926605870731,0.8746226704313932,0.7220936830727169,0 days 00:00:00.854286
train,55,0.4781066392149244,0.822248626711438,0.8206530229651617,0.8244235813568108,0.8206530229651617,"[[3044  196  143]
 [ 143 1144  308]
 [  89  269 1065]]",0.9438807654336628,0.8767242362833189,0.9699605108534917,0.972834960710915,0.9266491598145996,0.8279428881758717,0.9350326256328971,0.8293948599631696,0 days 00:00:01.561208
val,55,0.97644602060318,0.674874353859436,0.6639461334421547,0.7021750656097925,0.6639461334421547,"[[1789  553  195]
 [ 143  687  441]
 [  91  224  778]]",0.8299111257962917,0.7037082148426018,0.861017682795473,0.8887506761104368,0.7774349604333154,0.5189422632509184,0.8512807341600866,0.7034317051664501,0 days 00:00:00.860114
train,56,0.4871078985077994,0.8220846557600376,0.8189345414778941,0.8276575504613521,0.8189345414778941,"[[3019  217  147]
 [  98 1119  378]
 [  61  258 1104]]",0.9441689612024096,0.8755657634189155,0.9733348847696166,0.976065685812168,0.9228314398016064,0.8227866388802492,0.9363405590360058,0.8278449655643291,0 days 00:00:01.505775
val,56,0.9194916725158692,0.7103815169430304,0.7061824117527036,0.7271934920552359,0.7061824117527036,"[[1991  474   72]
 [ 213  883  175]
 [ 162  344  587]]",0.8413147452276996,0.7304167763793338,0.8693338588884509,0.8875113847679058,0.8070452757313495,0.5847778395555722,0.8475651010632982,0.7189611048145236,0 days 00:00:00.834124
train,57,0.4647756389209202,0.8356776052744775,0.8337759725042962,0.8382863221415661,0.8337759725042962,"[[3070  215   98]
 [ 106 1200  289]
 [  80  276 1067]]",0.9491790943205766,0.8855252604481665,0.9747683962242899,0.9771522312278561,0.9305354983386752,0.8369091765021153,0.9422333883987647,0.8425143736145283,0 days 00:00:01.560559
val,57,0.9424190402030945,0.7093899410027766,0.7035298918588043,0.7280099722124604,0.7035298918588043,"[[1949  506   82]
 [ 204  887  180]
 [ 147  334  612]]",0.8434657602761403,0.7237574557771661,0.8597871635163372,0.8905028421551491,0.8021841330116848,0.5501367906172963,0.868425984300399,0.7306327345590528,0 days 00:00:00.875511
test,57,0.9736639142036438,0.6994332813437366,0.6933278922668843,0.7080044583969497,0.6933278922668843,"[[2022  429   86]
 [ 226  685  360]
 [  88  314  691]]",0.818846907960587,0.6535276492844495,0.890968155228173,0.9077490259408421,0.7298123210504299,0.44552390490321214,0.8357602476031585,0.6073100170092942,0 days 00:00:00.813052
